payment_type,payment_value
credit_card,105.84
credit_card,458.31
debit_card,76.18
credit_card,192.41
boleto,138.65
credit_card,50.83
credit_card,86.99
credit_card,60.37
boleto,414.75
credit_card,142.67
credit_card,113.2
credit_card,31.38
credit_card,31.1
credit_card,106.25
boleto,45.7
credit_card,21.1
credit_card,107.46
credit_card,238.67
credit_card,134.89
boleto,51.1
credit_card,343.68
credit_card,44.0
credit_card,487.55
boleto,62.65
credit_card,266.89
credit_card,162.83
credit_card,258.9
boleto,61.98
boleto,61.46
credit_card,3.77
credit_card,35.13
boleto,45.13
credit_card,103.15
credit_card,43.41
boleto,32.09
debit_card,154.36
credit_card,160.49
credit_card,125.16
credit_card,96.01
credit_card,65.39
credit_card,58.22
credit_card,226.11
credit_card,115.42
voucher,25.09
boleto,82.98
boleto,28.22
boleto,28.93
credit_card,28.88
boleto,77.29
credit_card,57.72
credit_card,47.82
credit_card,137.08
credit_card,82.12
credit_card,124.02
credit_card,66.67
credit_card,47.71
credit_card,47.29
credit_card,263.1
credit_card,491.52
boleto,105.37
credit_card,335.47
boleto,68.44
boleto,32.0
credit_card,188.65
credit_card,109.73
voucher,100.0
boleto,48.22
credit_card,77.4
credit_card,252.46
credit_card,137.12
credit_card,207.27
credit_card,143.06
boleto,143.08
credit_card,47.99
credit_card,384.79
credit_card,125.42
credit_card,290.0
credit_card,95.48
credit_card,470.38
voucher,111.91
boleto,78.65
voucher,30.0
credit_card,42.18
credit_card,142.92
boleto,96.0
boleto,497.54
credit_card,231.6
credit_card,102.72
credit_card,148.28
credit_card,101.03
credit_card,221.35
credit_card,21.77
credit_card,307.5
voucher,13.29
debit_card,51.14
credit_card,121.7
boleto,152.39
debit_card,112.09
boleto,148.76
credit_card,132.6
credit_card,66.74
credit_card,130.26
voucher,33.53
credit_card,436.32
credit_card,114.0
credit_card,57.9
credit_card,33.79
credit_card,119.37
credit_card,73.01
credit_card,54.98
credit_card,162.68
boleto,80.2
credit_card,103.75
credit_card,673.23
credit_card,149.86
credit_card,1223.06
credit_card,151.05
boleto,245.68
voucher,31.77
boleto,78.36
credit_card,119.74
voucher,22.29
credit_card,104.68
credit_card,43.0
credit_card,53.35
credit_card,43.88
credit_card,72.63
credit_card,189.42
credit_card,251.86
credit_card,60.15
credit_card,117.85
credit_card,31.75
credit_card,132.24
boleto,74.4
boleto,130.46
credit_card,156.51
boleto,204.62
credit_card,220.04
credit_card,158.88
credit_card,57.85
boleto,159.33
credit_card,23.38
credit_card,37.77
credit_card,204.59
credit_card,115.5
boleto,93.63
credit_card,251.15
credit_card,114.68
credit_card,127.72
boleto,87.81
voucher,18.86
credit_card,288.84
credit_card,61.69
credit_card,262.16
voucher,5.36
boleto,80.55
credit_card,178.99
boleto,52.59
credit_card,282.52
voucher,78.2
credit_card,98.34
credit_card,76.72
boleto,104.85
credit_card,163.27
boleto,103.58
boleto,35.77
credit_card,169.01
credit_card,1191.48
debit_card,80.63
credit_card,118.72
credit_card,67.3
credit_card,57.29
credit_card,153.14
boleto,13.36
credit_card,90.43
credit_card,68.12
credit_card,406.26
credit_card,56.01
voucher,21.17
credit_card,97.63
credit_card,103.16
credit_card,46.85
credit_card,2.3
credit_card,233.8
voucher,26.02
boleto,99.79
credit_card,44.1
credit_card,8.13
credit_card,63.36
credit_card,132.95
credit_card,244.31
boleto,229.9
credit_card,173.21
credit_card,324.82
credit_card,344.72
voucher,37.6
boleto,115.15
credit_card,132.95
credit_card,63.98
credit_card,42.77
credit_card,70.14
boleto,84.78
boleto,34.75
credit_card,153.72
credit_card,143.49
credit_card,31.25
credit_card,68.88
credit_card,674.82
credit_card,128.31
credit_card,40.96
credit_card,145.56
credit_card,72.03
credit_card,62.91
boleto,50.76
credit_card,77.57
credit_card,119.39
boleto,91.72
credit_card,72.67
credit_card,40.56
credit_card,28.07
credit_card,80.33
credit_card,117.16
boleto,180.6
boleto,101.96
boleto,485.94
credit_card,60.41
boleto,37.95
boleto,124.66
credit_card,55.81
credit_card,197.79
credit_card,22.34
credit_card,107.78
credit_card,78.42
boleto,46.69
credit_card,87.61
credit_card,698.85
credit_card,41.32
credit_card,102.74
credit_card,192.66
credit_card,282.77
credit_card,212.32
credit_card,29.01
credit_card,35.0
credit_card,80.19
boleto,45.13
boleto,126.01
credit_card,17.29
boleto,148.06
credit_card,29.39
credit_card,424.62
credit_card,55.22
credit_card,133.41
boleto,39.09
credit_card,69.24
credit_card,82.58
boleto,64.46
credit_card,34.52
credit_card,166.14
credit_card,136.71
credit_card,618.94
credit_card,27.46
credit_card,374.67
credit_card,60.85
credit_card,84.65
credit_card,85.24
voucher,6.2
credit_card,190.42
credit_card,72.19
credit_card,105.7
credit_card,190.37
credit_card,88.37
credit_card,521.37
credit_card,54.32
credit_card,106.76
credit_card,147.97
credit_card,613.15
credit_card,71.14
credit_card,115.81
credit_card,66.81
credit_card,87.32
credit_card,189.89
boleto,119.62
credit_card,38.72
credit_card,44.08
credit_card,177.48
credit_card,155.63
credit_card,60.72
credit_card,51.67
boleto,105.28
boleto,180.25
boleto,147.66
credit_card,200.33
credit_card,152.64
boleto,87.9
boleto,96.65
credit_card,473.1
credit_card,52.5
credit_card,218.63
credit_card,40.32
credit_card,77.65
credit_card,125.37
credit_card,228.67
credit_card,828.65
credit_card,178.27
debit_card,111.9
credit_card,20.03
voucher,51.39
credit_card,357.88
credit_card,360.34
boleto,60.94
credit_card,50.92
credit_card,113.08
credit_card,70.03
credit_card,308.28
credit_card,306.1
credit_card,163.25
credit_card,176.23
credit_card,26.31
credit_card,82.03
boleto,18.37
credit_card,96.48
credit_card,153.14
credit_card,34.24
debit_card,37.04
credit_card,118.35
credit_card,52.91
credit_card,79.39
credit_card,113.09
credit_card,295.12
voucher,1.82
credit_card,151.36
credit_card,204.0
credit_card,333.66
credit_card,56.6
credit_card,245.49
credit_card,72.68
credit_card,102.49
boleto,77.57
credit_card,220.49
credit_card,308.42
credit_card,80.6
credit_card,165.0
credit_card,116.94
credit_card,357.09
credit_card,42.77
credit_card,78.58
credit_card,332.57
credit_card,69.54
credit_card,60.05
credit_card,57.51
credit_card,71.14
voucher,10.69
credit_card,83.84
credit_card,35.81
credit_card,114.89
credit_card,29.69
credit_card,252.38
credit_card,26.85
credit_card,39.09
credit_card,112.71
boleto,62.78
credit_card,34.6
credit_card,180.82
debit_card,239.38
credit_card,124.41
credit_card,74.84
credit_card,1030.83
boleto,109.12
credit_card,157.06
boleto,116.94
credit_card,63.62
voucher,35.0
credit_card,101.55
credit_card,40.65
credit_card,278.91
credit_card,84.23
credit_card,340.81
credit_card,75.79
boleto,38.56
credit_card,58.32
credit_card,115.07
credit_card,51.2
credit_card,35.0
credit_card,312.28
boleto,303.42
credit_card,137.99
credit_card,92.5
credit_card,146.01
credit_card,92.22
credit_card,229.26
credit_card,51.75
boleto,153.16
credit_card,101.59
boleto,189.59
credit_card,922.84
voucher,18.27
credit_card,27.77
credit_card,39.03
credit_card,85.5
voucher,14.1
boleto,205.98
credit_card,27.68
credit_card,38.01
credit_card,172.17
debit_card,65.5
credit_card,114.79
voucher,20.0
credit_card,279.7
credit_card,140.32
voucher,44.42
credit_card,35.75
credit_card,47.05
credit_card,77.41
credit_card,182.29
voucher,408.04
credit_card,64.24
credit_card,233.84
credit_card,216.86
credit_card,46.78
credit_card,38.05
credit_card,44.1
credit_card,93.78
boleto,111.42
credit_card,132.13
credit_card,138.65
credit_card,41.0
credit_card,29.27
credit_card,171.79
credit_card,83.68
credit_card,204.49
credit_card,176.87
credit_card,34.0
credit_card,588.06
credit_card,154.07
credit_card,28.6
credit_card,321.31
credit_card,61.75
credit_card,57.98
credit_card,140.91
credit_card,56.6
credit_card,425.7
voucher,8.28
credit_card,156.99
credit_card,68.51
voucher,66.22
credit_card,8.9
credit_card,59.32
credit_card,297.0
credit_card,163.81
voucher,111.2
voucher,10.34
credit_card,128.54
credit_card,49.09
credit_card,135.6
debit_card,42.78
credit_card,128.4
credit_card,118.47
credit_card,45.1
boleto,42.58
voucher,50.0
boleto,52.38
credit_card,262.69
credit_card,2.42
credit_card,67.32
boleto,72.48
credit_card,225.71
credit_card,184.26
credit_card,170.41
credit_card,71.25
boleto,36.01
boleto,102.64
credit_card,66.05
credit_card,96.44
credit_card,215.58
credit_card,97.95
credit_card,161.85
credit_card,22.1
credit_card,93.15
credit_card,104.86
credit_card,108.88
credit_card,50.13
credit_card,69.04
credit_card,103.27
credit_card,136.59
credit_card,52.71
boleto,18.37
credit_card,166.46
voucher,151.64
credit_card,106.97
credit_card,36.35
credit_card,112.49
credit_card,158.53
credit_card,249.49
voucher,87.1
credit_card,41.64
credit_card,80.18
credit_card,161.12
boleto,12.28
boleto,56.22
credit_card,59.96
credit_card,46.23
credit_card,50.05
credit_card,45.09
boleto,37.82
boleto,26.84
debit_card,68.43
boleto,164.17
credit_card,125.73
credit_card,185.64
boleto,1205.0
credit_card,40.74
credit_card,42.78
credit_card,34.44
credit_card,331.2
credit_card,452.47
credit_card,70.97
credit_card,887.58
credit_card,95.21
credit_card,71.15
credit_card,517.03
credit_card,132.84
credit_card,106.97
credit_card,15.82
boleto,6726.66
credit_card,126.12
voucher,20.0
credit_card,31.24
credit_card,51.25
credit_card,37.73
credit_card,279.05
credit_card,746.65
credit_card,51.44
credit_card,1225.59
credit_card,204.08
credit_card,406.51
credit_card,62.59
voucher,3.75
credit_card,52.88
credit_card,27.04
voucher,2.02
credit_card,133.51
credit_card,217.72
credit_card,104.19
credit_card,19.33
boleto,110.04
credit_card,135.0
credit_card,40.09
boleto,102.03
credit_card,73.76
credit_card,78.55
credit_card,1806.68
credit_card,37.77
credit_card,75.85
credit_card,305.16
credit_card,163.89
credit_card,116.94
debit_card,171.06
boleto,531.17
credit_card,465.27
credit_card,61.61
credit_card,62.65
credit_card,20.38
credit_card,73.83
credit_card,63.89
credit_card,22.39
credit_card,284.68
voucher,100.0
credit_card,59.84
credit_card,51.25
credit_card,257.21
credit_card,70.42
credit_card,67.3
credit_card,126.19
credit_card,50.87
credit_card,142.92
credit_card,107.29
credit_card,224.48
boleto,434.76
credit_card,55.22
credit_card,89.65
credit_card,82.36
credit_card,159.56
credit_card,206.32
credit_card,157.21
credit_card,148.13
boleto,60.0
credit_card,78.46
boleto,78.36
credit_card,186.1
credit_card,58.38
credit_card,34.0
credit_card,66.74
credit_card,126.9
credit_card,91.21
credit_card,63.41
credit_card,164.78
credit_card,72.67
boleto,390.59
credit_card,96.43
credit_card,199.9
boleto,88.3
credit_card,239.76
credit_card,57.13
credit_card,117.79
credit_card,403.3
boleto,166.78
credit_card,60.64
voucher,114.9
credit_card,118.48
credit_card,19.64
credit_card,40.75
credit_card,37.61
credit_card,55.86
credit_card,76.99
boleto,74.16
credit_card,254.88
voucher,15.0
credit_card,55.16
boleto,65.71
debit_card,96.89
boleto,169.87
credit_card,97.87
credit_card,33.27
credit_card,1220.72
credit_card,89.84
credit_card,5.69
credit_card,24.84
voucher,56.42
credit_card,137.27
credit_card,85.55
credit_card,125.51
credit_card,282.52
boleto,43.31
boleto,211.07
credit_card,46.52
boleto,104.26
credit_card,97.98
credit_card,227.34
credit_card,160.67
credit_card,199.2
credit_card,104.38
credit_card,290.76
credit_card,111.21
credit_card,47.62
credit_card,562.05
credit_card,70.75
boleto,70.62
credit_card,53.59
boleto,68.05
credit_card,67.6
credit_card,168.2
credit_card,31.75
credit_card,205.88
boleto,79.07
voucher,100.0
credit_card,130.24
credit_card,256.33
credit_card,185.74
credit_card,36.75
credit_card,32.0
credit_card,76.78
credit_card,67.44
credit_card,2223.12
credit_card,231.29
credit_card,73.34
credit_card,67.83
boleto,222.16
credit_card,41.69
credit_card,169.36
credit_card,56.71
credit_card,276.26
credit_card,166.29
credit_card,93.75
credit_card,595.59
credit_card,1298.1
credit_card,163.44
credit_card,313.36
credit_card,45.21
boleto,88.74
credit_card,58.22
credit_card,184.03
credit_card,37.88
boleto,34.42
credit_card,207.55
credit_card,162.19
voucher,5.97
credit_card,158.79
credit_card,210.64
credit_card,74.88
credit_card,177.44
credit_card,244.15
voucher,53.01
credit_card,111.72
credit_card,57.03
credit_card,144.58
voucher,15.11
credit_card,79.56
credit_card,62.51
credit_card,162.96
voucher,25.06
credit_card,326.8
credit_card,133.46
credit_card,129.17
boleto,71.15
credit_card,89.19
boleto,109.5
credit_card,47.8
credit_card,61.28
credit_card,169.23
boleto,63.01
credit_card,57.89
credit_card,163.06
credit_card,100.05
boleto,53.38
credit_card,93.38
boleto,77.57
credit_card,700.3
credit_card,161.23
credit_card,280.59
credit_card,241.93
boleto,73.27
credit_card,65.0
credit_card,137.83
credit_card,84.0
credit_card,86.15
boleto,148.2
boleto,147.64
credit_card,59.85
boleto,58.02
credit_card,235.41
credit_card,1125.0
boleto,42.17
boleto,149.14
voucher,31.71
credit_card,76.61
credit_card,160.3
credit_card,61.79
credit_card,103.37
credit_card,83.59
credit_card,456.12
credit_card,85.25
credit_card,82.2
credit_card,256.86
credit_card,224.83
credit_card,117.12
credit_card,202.83
credit_card,92.32
credit_card,48.71
credit_card,822.06
credit_card,310.2
credit_card,145.69
credit_card,194.97
credit_card,27.69
voucher,25.0
credit_card,81.99
credit_card,726.82
credit_card,388.74
boleto,252.35
credit_card,48.79
credit_card,120.18
credit_card,61.59
boleto,218.28
credit_card,67.01
credit_card,164.81
credit_card,53.99
credit_card,189.26
credit_card,89.07
voucher,26.16
credit_card,146.57
boleto,19.06
voucher,100.0
credit_card,94.99
boleto,37.37
boleto,123.52
credit_card,50.94
boleto,68.84
credit_card,82.11
credit_card,527.03
credit_card,2026.54
boleto,62.01
credit_card,52.09
credit_card,313.23
credit_card,623.1
credit_card,189.3
credit_card,17.69
credit_card,50.34
credit_card,124.52
credit_card,171.22
boleto,163.92
credit_card,35.86
credit_card,40.59
credit_card,74.49
credit_card,852.68
credit_card,177.15
credit_card,164.79
boleto,227.05
credit_card,173.27
credit_card,71.06
boleto,33.71
credit_card,3.24
credit_card,127.77
credit_card,487.45
credit_card,64.1
credit_card,68.32
boleto,54.95
boleto,171.03
boleto,32.38
credit_card,349.14
credit_card,152.88
credit_card,127.01
credit_card,67.62
boleto,59.34
credit_card,1325.32
credit_card,150.5
credit_card,223.6
credit_card,42.52
boleto,41.84
credit_card,76.64
credit_card,218.62
credit_card,187.9
credit_card,106.16
boleto,163.08
credit_card,137.28
credit_card,332.14
voucher,46.97
credit_card,110.09
credit_card,47.53
debit_card,203.78
boleto,287.1
boleto,26.39
credit_card,185.07
credit_card,916.5
credit_card,162.85
credit_card,85.85
credit_card,188.94
credit_card,280.98
credit_card,114.79
credit_card,128.46
credit_card,87.64
credit_card,296.38
debit_card,45.22
credit_card,124.19
credit_card,84.51
credit_card,125.52
credit_card,47.42
voucher,100.0
credit_card,79.08
credit_card,132.57
boleto,176.81
credit_card,425.94
debit_card,105.77
credit_card,1556.7
credit_card,141.33
credit_card,259.78
boleto,133.19
credit_card,77.22
credit_card,124.27
credit_card,69.85
boleto,207.27
credit_card,108.78
credit_card,50.94
boleto,59.06
voucher,10.04
boleto,101.05
credit_card,276.34
boleto,127.53
boleto,25.78
credit_card,237.88
credit_card,1246.9
credit_card,48.95
credit_card,133.18
credit_card,174.65
credit_card,137.73
credit_card,109.44
credit_card,350.54
credit_card,291.83
credit_card,96.93
credit_card,110.0
credit_card,218.58
boleto,96.63
boleto,70.85
credit_card,113.55
credit_card,54.36
credit_card,25.86
boleto,33.17
boleto,526.11
credit_card,158.52
credit_card,86.24
credit_card,178.23
credit_card,31.78
credit_card,107.37
boleto,41.59
credit_card,194.11
credit_card,59.0
credit_card,58.38
credit_card,645.04
credit_card,237.98
credit_card,46.26
credit_card,44.97
credit_card,2168.6
voucher,40.11
credit_card,1.74
credit_card,71.04
credit_card,301.79
boleto,138.92
credit_card,30.0
credit_card,135.58
credit_card,442.59
credit_card,78.86
credit_card,207.71
credit_card,93.5
credit_card,54.0
credit_card,167.69
credit_card,77.57
boleto,513.9
credit_card,98.29
credit_card,81.32
credit_card,42.68
boleto,76.68
boleto,51.76
credit_card,74.41
credit_card,30.0
credit_card,30.0
credit_card,35.84
debit_card,42.51
boleto,140.76
voucher,9.11
credit_card,128.48
boleto,82.42
credit_card,223.14
credit_card,150.63
credit_card,126.64
credit_card,225.3
boleto,114.49
credit_card,106.87
credit_card,87.05
credit_card,32.37
credit_card,97.8
credit_card,106.5
credit_card,288.13
credit_card,67.02
credit_card,33.92
credit_card,53.1
boleto,43.0
boleto,68.13
credit_card,162.63
credit_card,90.26
credit_card,84.15
boleto,116.23
credit_card,49.09
boleto,230.85
credit_card,85.35
credit_card,67.58
credit_card,67.59
credit_card,110.7
credit_card,99.43
boleto,97.1
credit_card,64.88
boleto,33.37
credit_card,243.95
credit_card,75.25
credit_card,966.48
credit_card,203.14
credit_card,126.47
credit_card,67.44
boleto,130.23
boleto,126.54
credit_card,211.73
credit_card,163.78
boleto,141.68
credit_card,89.96
credit_card,140.61
credit_card,118.96
credit_card,121.68
boleto,52.16
voucher,69.94
credit_card,39.25
boleto,161.54
credit_card,73.44
credit_card,33.75
credit_card,979.45
credit_card,51.14
boleto,42.06
credit_card,62.12
credit_card,80.51
credit_card,316.75
credit_card,66.02
credit_card,130.33
credit_card,63.38
credit_card,79.07
credit_card,443.86
credit_card,154.73
credit_card,805.95
credit_card,87.55
credit_card,47.57
credit_card,156.99
credit_card,475.97
boleto,44.1
boleto,52.71
boleto,126.2
credit_card,40.59
credit_card,88.62
credit_card,99.43
credit_card,217.29
voucher,27.05
credit_card,217.0
credit_card,42.68
credit_card,172.32
credit_card,222.68
credit_card,58.22
boleto,94.77
credit_card,65.71
debit_card,2404.72
credit_card,28.17
boleto,29.0
boleto,78.42
credit_card,196.12
credit_card,65.75
